Owner,Repo,XText File,Commit Count
wwu-pi,acse-xtext-validation,de.wwu.pi.acse.xtext.validation/src/de/wwu/pi/acse/xtext/validationexample/ValDsl.xtext,1
ProgrammableDrones,xTextLanguage,uk.ac.ox.cs.xdrone.parent/uk.ac.ox.cs.xdrone/src/uk/ac/ox/cs/xdrone/XDrone.xtext,5
stefano-bragaglia,Kinect-ECE-XText,org.xtext.ecerule/bin/org/xtext/ecerule/Ece.xtext,21
stefano-bragaglia,Kinect-ECE-XText,org.xtext.ecerule/src/org/xtext/ecerule/Ece.xtext,21
wwu-pi,acse-xtext-gui,de.wwu.pi.guidsl/src/de/wwu/pi/guidsl/GuiDsl.xtext,1
peterssas,xtext-gradle-problem,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
zhoumin03,xtext-forms-integration,plugins/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext,1
zhoumin03,xtext-forms-integration,plugins/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/Domainmodel.xtext,1
gcubar,CodeXcessXtext,com.xkp.codexcess/src/com/xkp/codexcess/Xss.xtext,8
cdietrich,xtext-ecore-xcore,org.xtext.example.mydsla/src/org/xtext/example/mydsla/MyDslA.xtext,1
cdietrich,xtext-ecore-xcore,org.xtext.example.mydslb/src/org/xtext/example/mydslb/MyDslB.xtext,1
ayoubziat,xtext_DSL_example,org.xtext.example.conPlan/src/org/xtext/example/conPlan/ConPlan.xtext,2
xiaoyvr,xtext-demo-oxygen,org.xtext.demo.fsh/src/org/xtext/demo/Fsh.xtext,4
test-editor,deprecated-xtext-index-backend,src/test/resources/index/MyDsl.xtext,1
kuniss,Aqua,de.gammarcraft.aqua/src/de/gammarcraft/aqua/Aqua.xtext,1
npalix,org.eclipse.xtext.example.fowlerdsl,org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext,1
dslmeinte,xtext-workshop-code1,org.xtext.workshop.webgui/src/org/xtext/workshop/WebGui.xtext,13
chauhansaurabhb,Eclipse-Xtext-Mydsl-Plugin,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,2
chauhansaurabhb,Eclipse-Xtext-Mydsl-Plugin,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
oyse,jetson,org.dadacoalition.jetson/src/org/dadacoalition/Json.xtext,2
zwgirl,summer,org.eclipse.xtext/src/org/eclipse/xtext/Xtext.xtext,1
zwgirl,summer,org.eclipse.xtext/src/org/eclipse/xtext/common/Terminals.xtext,1
zwgirl,summer,org.summer.dsl.ui.codetemplates/src/org/summer/dsl/ui/codetemplates/Codetemplates.xtext,1
zwgirl,summer,org.summer.dsl.ui.codetemplates/src/org/summer/dsl/ui/codetemplates/SingleCodetemplate.xtext,1
zwgirl,summer,org.summer.dsl.xannotation/src/org/summer/dsl/xannotation/XbaseWithAnnotations.xtext,1
zwgirl,summer,org.summer.dsl.xbase/src/org/summer/dsl/xbase/Xbase.xtext,1
zwgirl,summer,org.summer.dsl.xtype/bin/org/summer/dsl/xtype/Xtype.xtext,1
zwgirl,summer,org.summer.dsl.xtype/src/org/summer/dsl/xtype/Xtype.xtext,1
zwgirl,summer,org.summer.ss.core/src/org/summer/ss/core/Ss.xtext,1
zwgirl,summer,org.summer.xaml.core/src/org/summer/xaml/core/XAML.xtext,1
rymarenkosuccess,Coffeescript-Eclipse,csep/src/csep/CoffeeScript.xtext,1
rymarenkosuccess,Coffeescript-Eclipse,csep/src/csep/Tokens.xtext,1
rymarenkosuccess,Coffeescript-Eclipse,example/csep.example.cake/src/csep/example/cake/Cakefile.xtext,1
felipedf,compiler,org.xtext.project.stdc/bin/org/xtext/project/stdc/Stdc.xtext,9
felipedf,compiler,org.xtext.project.stdc/src/org/xtext/project/stdc/Stdc.xtext,11
LorenzoBettini,Xtext-Xtend-Buckminster-Example,org.xtext.example.hellobuck/src/org/xtext/example/hellobuck/HelloBuck.xtext,2
vorburger,eclipse-typescript-xtext-repository,null,null
pankeshpatel,EclipsePluginForXtext,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
pankeshpatel,EclipsePluginForXtext,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
xpomul,xtext-multi-edit-example,org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext,1
tmtron,xtext.eclipse.15minExtended,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext,1
szarnekow,xtext-arithmetics-web-example,org.eclipse.xtext.example.arithmetics.parent/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext,1
wwu-pi,acse-xtext-knuth-binaries,xtext-projects/de.unimuenster.pi.bindsl/src/de/unimuenster/pi/BinDsl.xtext,1
jwachter,xtext-serializer-issue-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,5
DemidovAlexander,Xtext_MiniJava_IDE,demidov.projects.minijava.parent/demidov.projects.minijava/src/demidov/projects/MiniJava.xtext,2
DemidovAlexander,Xtext_MiniJava_IDE,demidov.projects.minijava.parent/demidov.projects.minijava/target/classes/demidov/projects/MiniJava.xtext,2
camilagarcia113,xtext-dsl-obj3,aventurasGraficas/src/ar/edu/unq/aventuraGrafica/AventuraGrafica.xtext,1
uqbar-paco,firewall-dsls-externos-xtext,builder/edu.tadp.firewall/src/edu/tadp/firewall/Firewalll.xtext,1
uqbar-paco,firewall-dsls-externos-xtext,generacion-codigo/edu.tadp.firewall/src/edu/tadp/firewall/Firewalll.xtext,1
svenefftinge,Xtext-LWC-contribution--Instances-,org.xtext.lwc.instances/bin/org/xtext/lwc/instances/Instances.xtext,1
svenefftinge,Xtext-LWC-contribution--Instances-,org.xtext.lwc.instances/src/org/xtext/lwc/instances/Instances.xtext,1
rainerschuster,eclipse-webidl,com.rainerschuster.webidl/src/com/rainerschuster/webidl/WebIDL.xtext,17
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.common/org.xtext.example.mm.common/src/org/xtext/example/mm/Common.xtext,1
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.domain/org.xtext.example.mm.domain/src/org/xtext/example/mm/Domain.xtext,1
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.meta/org.xtext.example.mm.meta/src/org/xtext/example/mm/Meta.xtext,1
hypery2k,Xtext-GrammarMixin-Example,org.xtext.example.mm.ui/org.xtext.example.mm.ui/src/org/xtext/example/mm/Ui.xtext,2
thowin,ituXtextLandinConfigurator,itu.xtext.landin.configurator/bin/itu/xtext/landin/configurator/Expressions.xtext,1
thowin,ituXtextLandinConfigurator,itu.xtext.landin.configurator/src/itu/xtext/landin/configurator/Expressions.xtext,1
claudenirmf,old-tests-on-xtext,br.ufes.inf.nemo.ontol.parent/br.ufes.inf.nemo.ontol/src/br/ufes/inf/nemo/ontol/OntoL.xtext,9
zouhairireda,xtext-ocl-xtend-poc,org.poc.idm.xtext.wdl/bin/org/poc/idm/xtext/wdl/Wdl.xtext,1
zouhairireda,xtext-ocl-xtend-poc,org.poc.idm.xtext.wdl/src/org/poc/idm/xtext/wdl/Wdl.xtext,1
franzbecker,xtext-serializer-parallel-problem,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
lunifera,lunifera-xtext-runtimebuilder-example,org.lunifera.xtext.runtimebuilder.example/models/other.xtext,1
hypery2k,Xtext-Maven-BuildExample,plugins/org.xtext.example.maven.mydsl1/src/org/xtext/example/maven/MyDsl1.xtext,1
hypery2k,Xtext-Maven-BuildExample,plugins/org.xtext.example.maven.mydsl2/src/org/xtext/example/maven/MyDsl2.xtext,1
kittaakos,xtext-eclipse-gh-238,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
MatzeGIT,XText-Maven-CleanStart,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
Rodolfocostapr,org.xtext.example.pascalito,bin/org/xtext/example/mydsl/Pascalito.xtext,8
Rodolfocostapr,org.xtext.example.pascalito,src/org/xtext/example/mydsl/Pascalito.xtext,8
RobertWalter83,DialogScriptDSL,plugins/de.unidue.ecg.characterScript/src/de/unidue/ecg/characterScript/CharacterScript.xtext,3
RobertWalter83,DialogScriptDSL,plugins/de.unidue.ecg.dialogScript/src/de/unidue/ecg/dialogScript/Copy of DialogScript.xtext,1
RobertWalter83,DialogScriptDSL,plugins/de.unidue.ecg.dialogScript/src/de/unidue/ecg/dialogScript/DialogScript.xtext,4
vicegd,org.xtext.dsl.restaurante,org.xtext.dsl.restaurante.parent/org.xtext.dsl.restaurante/src/org/xtext/dsl/restaurante/Restaurante.xtext,1
vicegd,org.xtext.dsl.restaurante,org.xtext.dsl.restaurante.parent/org.xtext.dsl.restaurante/target/classes/org/xtext/dsl/restaurante/Restaurante.xtext,1
paulluap,xtext-extras-issue216,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
dhakehurst,net.akehurst.example.xtext.vertx,net.akehurst.example.xtext.vertx/src/main/java/net/akehurst/example/xtext/vertx/language/Language.xtext,2
alvilgau,de.htwg.xtext.setGame,de.htwg.xtext.setGame/src/de/htwg/xtext/SetGame.xtext,5
nittka,Xarchive,de.nittka.tooling.xarchive/src/de/nittka/tooling/xarchive/Xarchive.xtext,14
rdurelli,com.br.refactoring.xtext.dsl,bin/com/br/refactoring/xtext/Dsl.xtext,10
rdurelli,com.br.refactoring.xtext.dsl,src/com/br/refactoring/xtext/Dsl.xtext,10
agentlab,eclipse-orbit_xtext-web-dsls,org.eclipse.xtext.web.example.hello/bin/org/eclipse/xtext/web/example/hello/Hello.xtext,1
agentlab,eclipse-orbit_xtext-web-dsls,org.eclipse.xtext.web.example.hello/src/org/eclipse/xtext/web/example/hello/Hello.xtext,1
agentlab,eclipse-orbit_xtext-web-dsls,org.eclipse.xtext.web.example.hello/target/classes/org/eclipse/xtext/web/example/hello/Hello.xtext,1
agentlab,eclipse-orbit_xtext-web-dsls,org.eclipse.xtext.web.example.statemachine/bin/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext,1
agentlab,eclipse-orbit_xtext-web-dsls,org.eclipse.xtext.web.example.statemachine/src/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext,1
agentlab,eclipse-orbit_xtext-web-dsls,org.eclipse.xtext.web.example.statemachine/target/classes/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext,1
threadedblue,org.eclipse.xtext.example.domainmodel,bin/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
threadedblue,org.eclipse.xtext.example.domainmodel,src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
cdietrich,xtext-existing-metamodel-gradle-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
wrungel,tycho.xtext.mwe2.test,tycho.xtext.mwe2.test.lang_a/src/tycho/xtext/mwe2/test/lang_a/Lang_A.xtext,1
wrungel,tycho.xtext.mwe2.test,tycho.xtext.mwe2.test.lang_b/src/tycho/xtext/mwe2/test/lang_b/Lang_B.xtext,1
Scholvac,EclipseTaskJuggler,EclipseTaskJuggler.dsl/src/de/sos/etj/ETJ.xtext,1
ftmdida,xtext_code_gen_version_2,org.xtext.example.mydslsample/bin/org/xtext/example/mydsl/MyDslSample.xtext,1
ftmdida,xtext_code_gen_version_2,org.xtext.example.mydslsample/src/org/xtext/example/mydsl/MyDslSample.xtext,1
alexwatts,xtext-j2ee-dsl,accessdsl-xtext/accessdsl/src/accessdsl/AccessDsl.xtext,5
alexwatts,xtext-j2ee-dsl,jpadsl-xtext/jpadsl/src/jpadsl/JPADsl.xtext,2
alexwatts,xtext-j2ee-dsl,jpaqldsl-xtext/jpaqldsl/src/jpaqldsl/JPAQLDsl.xtext,3
alexwatts,xtext-j2ee-dsl,workflowdsl-xtext/workflowdsl/src/workflowdsl/WorkflowDsl.xtext,1
cdietrich,xtext-gradle-plugin-issue-60,org.xtext.example.issue60/bin/org/xtext/example/issue60/Issue60.xtext,1
cdietrich,xtext-gradle-plugin-issue-60,org.xtext.example.issue60/src/org/xtext/example/issue60/Issue60.xtext,1
thowin,ituXtextLandin2Configurator,itu.xtext.landin2.configurator/bin/itu/xtext/landin2/configurator/Exco.xtext,1
thowin,ituXtextLandin2Configurator,itu.xtext.landin2.configurator/src/itu/xtext/landin2/configurator/Exco.xtext,1
nileshrege,El,el/src/org/regeinc/lang/El.xtext,21
deparlak,de.htwg.mdsd.xtext.portals,de.htwg.mdsd.xtext.portals/src/de/htwg/mdsd/xtext/portals/Dsl.xtext,8
deparlak,de.htwg.mdsd.xtext.portals,de.htwg.mdsd.xtext.portals/src/org/xtext/example/mydsl/Dsl.xtext,1
shashwatanand,org.shashwat.xtext.smallJava,bin/org/shashwat/xtext/smallJava/SmallJavaDsl.xtext,9
shashwatanand,org.shashwat.xtext.smallJava,src/org/shashwat/xtext/smallJava/SmallJavaDsl.xtext,9
mmalohlava,gpp-for-xtext-master-thesis,null,null
dexz92,Integrating-Xtext-and-JavaRAG,AST editor using Xtext and JavaRAG/se.lth.cs.jastaddxtext.javaRAG.ast/src/se/lth/cs/jastaddxtext/javaRAG/ast/Ast.xtext,1
dexz92,Integrating-Xtext-and-JavaRAG,AST editor using pure Xtext/se.lth.cs.jastaddxtext.ast/src/se/lth/cs/jastaddxtext/ast/Ast.xtext,1
dexz92,Integrating-Xtext-and-JavaRAG,Aspect edtior using Xtext and JavaRAG/se.lth.cs.jastaddxtext.aspect/src/se/lth/cs/jastaddxtext/aspect/Aspect.xtext,1
Rodolfocostapr,org.xtext.example.pascalitoOld,bin/org/xtext/example/mydsl/Pascalito.xtext,7
Rodolfocostapr,org.xtext.example.pascalitoOld,src/org/xtext/example/mydsl/Pascalito.xtext,7
KasperGam,IGESImport,org.eclipse.january.geometry.xtext.iges/src/org/eclipse/january/geometry/xtext/IGES.xtext,8
fuinorg,xsample,org.fuin.xsample.dsl/src/org/fuin/xsample/XSampleDsl.xtext,1
cdietrich,xtext-gradle-plugin-issue-61,org.xtext.example.mydsl1/src/org/xtext/example/mydsl1/MyDsl.xtext,1
rainerschuster,sygus-ide,com.rainerschuster.sygus/src/com/rainerschuster/sygus/SyGuS.xtext,2
jacruzca,xtext-multilanguage-multiple-target-impl-reuse,A/co.edu.unal.A/src/co/edu/unal/A/ADsl.xtext,1
jacruzca,xtext-multilanguage-multiple-target-impl-reuse,B/co.edu.unal.B/src/co/edu/unal/B/BDsl.xtext,2
jacruzca,xtext-multilanguage-multiple-target-impl-reuse,C/co.edu.unal.C/src/co/edu/unal/C/CDsl.xtext,2
jacruzca,xtext-multilanguage-multiple-target-impl-reuse,D/co.edu.unal.D/src/co/edu/unal/D/DDsl.xtext,1
jacruzca,xtext-multilanguage-multiple-target-impl-reuse,E/co.edu.unal.E/src/co/edu/unal/E/EDsl.xtext,1
jacruzca,xtext-multilanguage-multiple-target-impl-reuse,G/co.edu.unal.G/src/co/edu/unal/G/GDsl.xtext,1
qscdfg,mybash,org.xtext.example.mybash/src/org/xtext/example/mydsl/MyBash.xtext,2
eirikg,XbaseSiriusIntegration,org.example.domainmodel/src/org/example/domainmodel/Domainmodel.xtext,1
nohum,android-code-generation,xtext-dsl-implementation/at.fhj.gaar.androidapp.dsl/src/at/fhj/gaar/androidapp/AppDsl.xtext,18
uqbar-paco,declaratividad-orm-java,xtext/xtext/src/tadp/examples/Mapping.xtext,1
vztpv,ClauTextWithEclipse,Clautext.xtext,11
markusvoelter,DSLEngBook-Xtext-P3Demo,org.dslengineering.p3demo/src/org/dslengineering/p3demo/P3DemoDsl.xtext,1
zhou-jg,tefler,person.zhoujg.feature/bin/person/zhoujg/Feature.xtext,1
zhou-jg,tefler,person.zhoujg.feature/src/person/zhoujg/Feature.xtext,1
bogdanvuk,xvhdl,rs.demsys.vhdl/src/rs/demsys/vhdl/Vhdl.xtext,6
bogdanvuk,xvhdl,rs.demsys.vhdl/src/rs/demsys/vhdl/Vhdl1.xtext,1
bogdanvuk,xvhdl,rs.demsys.vhdl/src/rs/demsys/vhdl/Vhdl2.xtext,1
bogdanvuk,xvhdl,rs.demsys.vhdl/src/rs/demsys/vhdl/_Vhdl.xtext,2
bogdanvuk,xvhdl,rs.demsys.vhdl/src/rs/demsys/vhdl/nw_Vhdl.xtext,1
marcotinacci,XTuring,it.marcotinacci.xturing/bin/it/marcotinacci/xturing/XTuring.xtext,2
marcotinacci,XTuring,it.marcotinacci.xturing/src/it/marcotinacci/xturing/XTuring.xtext,2
joergreichert,OperationsResearch,plugins/org.eclipse.xtext.example.knapsack/src/org/eclipse/xtext/example/knapsack/Knapsack.xtext,1
masters-info-nantes,SmokingText,org.xtext.smokingtext.diagramclass/src/org/xtext/smokingtext/diagramclass/DiagramClass.xtext,5
daniel-laszlo,temalabor,hu.bme.mit.temalabor.xtext/hu.bme.mit.temalabor/src/hu/bme/mit/temalabor/MyDsl.xtext,1
Communote,communote-restws,com.communote.restws/src/com/communote/restws/RestWebservice.xtext,2
nittka,pocesl,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
logicfish,POMText,null,null
cdietrich,https---github.com-meysholdt-xtext_stateful_lexer,null,null
bogdanvuk,xrst,rs.demsys.rst.bib/src/rs/demsys/rst/Bib.xtext,1
bogdanvuk,xrst,rs.demsys.rst/src/rs/demsys/rst/Rst.xtext,1
agentlab,PowerLoomDSL,plugins/ru.agentlab.powerloom.dsl/src/ru/agentlab/powerloom/dsl/PowerloomDsl.xtext,1
rainerschuster,jdl-ide,com.rainerschuster.jdl/src/com/rainerschuster/jdl/Jdl.xtext,1
JoostvanPinxten,SDF3-editor,nl.tue.ele.es.sdf3.editor/src/nl/tue/ele/es/sdf3/editor/SDF3.xtext,2
Mehdi23,FlexoModelingLanguage,org.xtext.example.FlexoLanguage/src/org/xtext/example/mydsl/FML.xtext,2
atanaka,experimental-rmodp-dsl,org.xtext.example.rmodp/src/org/xtext/example/rmodp/RmOdp.xtext,1
leolimasa,reqlang,reqlang/bin/com/leo_sa/ReqLang.xtext,1
leolimasa,reqlang,reqlang/src/com/leo_sa/ReqLang.xtext,1
smba,model-based-times,de.tu_bs.cs.isf.mbse.mbtimes.npl/src/de/tu_bs/cs/isf/mbse/mbtimes/Npl.xtext,30
sidz8690,EasyUnit,null,null
Tim-S,ReqLNG,de.schneidertim.requirements.nlp/src/de/schneidertim/requirements/nlp/ReqLNG.xtext,3
helunwencser,PAOC,org.xtext.example.mydsl/bin/org/xtext/example/mydsl/MyDsl.xtext,1
helunwencser,PAOC,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
nakul02,sysml.dml,sysml.dml/src/sysml/Dml.xtext,2
nakul02,sysml.dml,sysml.dml/target/classes/sysml/Dml.xtext,2
rainerschuster,tlsf-ide,com.rainerschuster.tlsf/src/com/rainerschuster/tlsf/TLSF.xtext,1
rainerschuster,asdl-ide,com.rainerschuster.asdl/src/com/rainerschuster/asdl/Asdl.xtext,1
N0P0x90,EclipseExamples,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
martinmuellenberg,cityplanning,Xtext/host/de.itemis.xtext.showcases.cityplanning/src/de/itemis/xtext/showcases/cityplanning/CityDsl.xtext,1
newdigate,soa-dsl-scaffolding,com.newdigate.soa.entitydsl/src/com/newdigate/soa/entitydsl/EntityLanguage.xtext,1
josros,boby,de.jro.tools.boby.parent/de.jro.tools.boby/src/de/jro/tools/boby/Boby.xtext,2
szarnekow,mongoBeans,org.eclipse.xtext.mongobeans/src/org/eclipse/xtext/mongobeans/MongoBeans.xtext,3
Buggaboo,xplatform,mobgen/bin/nl/sison/dsl/Mobgen.xtext,11
Buggaboo,xplatform,mobgen/src/nl/sison/dsl/Mobgen.xtext,12
Buggaboo,xplatform,nl.sison.dsl.mobgen.JsonGen/bin/nl/sison/dsl/mobgen/JsonGen.xtext,5
Buggaboo,xplatform,nl.sison.dsl.mobgen.JsonGen/src/nl/sison/dsl/mobgen/JsonGen.xtext,7
Buggaboo,xplatform,nl.sison.dsl.mobgen.Resource/bin/nl/sison/dsl/mobgen/Resource.xtext,1
Buggaboo,xplatform,nl.sison.dsl.mobgen.Resource/src/nl/sison/dsl/mobgen/Resource.xtext,1
Buggaboo,xplatform,nl.sison.dsl.mobgen.Restful/bin/nl/sison/dsl/mobgen/Restful.xtext,1
Buggaboo,xplatform,nl.sison.dsl.mobgen.Restful/src/nl/sison/dsl/mobgen/Restful.xtext,1
jonathankoehn,entitygenerator,EgLanguage.xtext,1
marcusphi,polopoly-dsl,com.polopoly.ps.dsl.textcontent/src/com/polopoly/ps/dsl/TextContent.xtext,1
alexisfacques,dsl-feature-modelling,com.alexisfacques.xtext.featurediagram/src/com/alexisfacques/xtext/FeatureDiagram.xtext,1
sbrocard,statemachine-generator,net.sb.statemachine.dsl/src/net/sb/statemachine/dsl/Stm.xtext,1
JPL-IMCE,gov.nasa.jpl.imce.oml.core,gov.nasa.jpl.imce.oml.dsl/src/gov/nasa/jpl/imce/oml/dsl/OntologicalModelingLanguage.xtext,6
atanaka,DomainmodelWithCrossReference,org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
cedricvidal,protobuf4e,biz.vidal.protobuf4e.dsl/src/biz/vidal/protobuf4e/Protobuf.xtext,5
rowlo,testdsl,de.rowlo.testgenerator.testdsl/src/de/rowlo/testgenerator/testdsl/TestDSL.xtext,2
joergreichert,Cool,edu.stanford.compilers.cool/src/edu/stanford/compilers/Cool.xtext,4
WesleyMarques,CompiladorJava,org.xtext.example.mydsl/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,14
tommyettinger,kobold,kobold.parent/kobold/src/main/java/com/github/tommyettinger/Kobold.xtext,2
stolorz,RankPL-EclipsePlugin,pl.stolorz.dsl.rankpl/src/pl/stolorz/dsl/rankpl/RankPL.xtext,1
UnibgInfo3A,ebnfworkbench,ebnflangdef/it.unibg.ebnfwb.lang/src/it/unibg/ebnfwb/lang/EbnfLang.xtext,5
sergiowebo,RaspduinoDSL,es.usj.raspduino/src/es/usj/raspduino/RaspduinoDSL.xtext,5
Remypoc,CmooSimpleJ,fr.paris10.miage.SimpleJ/bin/fr/paris10/miage/SimpleJ.xtext,5
Remypoc,CmooSimpleJ,fr.paris10.miage.SimpleJ/src/fr/paris10/miage/SimpleJ.xtext,5
majordomo,majordomo,de.altimos.mdsd.majordomo.dsl/src/de/altimos/mdsd/majordomo/dsl/MajordomoDsl.xtext,28
ryanignatius,CheckerDSL,Grammar/CheckerDsl.xtext,3
ryanignatius,CheckerDSL,org.xtext.example.checkerdsl/src/org/xtext/example/checkerdsl/CheckerDsl.xtext,11
raynair,webml,de.malime.xtext.webdsl/src/de/malime/xtext/webdsl/WebDsl.xtext,1
arbennett,ParserGeneratorExample,org.eclipse.ice.example/bin/org/eclipse/ice/example/Example.xtext,1
arbennett,ParserGeneratorExample,org.eclipse.ice.example/src/org/eclipse/ice/example/Example.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/Untitled Folder/sdcombin.sdc_language/bin/sdcombin/SDCLang.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/Untitled Folder/sdcombin.sdc_language/src/sdcombin/SDCLang.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/Untitled Folder/sdedit.sde_language/bin/sdedit/SDELang.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/Untitled Folder/sdedit.sde_language/src/sdedit/SDELang.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/featureSeqDiag.sdcombin.sdc_language/bin/featureSeqDiag/sdcombin/SDC_language.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/featureSeqDiag.sdcombin.sdc_language/src/featureSeqDiag/sdcombin/SDC_language.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/featureSeqDiag.sdedit.sd_language/bin/featureSeqDiag/sdedit/SD_language.xtext,1
OElabed,Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,workspace/featureSeqDiag.sdedit.sd_language/src/featureSeqDiag/sdedit/SD_language.xtext,1
renaudhelias,MameVHDL,MameVHDL/MameDSL/MameDSL.xtext,1
cwiscount,mydsl-emf-gen,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
